,Feature,Info,Feature start,Feature end,Feature size,Rloops count,Average coverage all Rloops - overlapping,Average coverage all Rloops - non-overlapping,Overall coverage of Rloops - overlapping,Overall coverage of Rloops - non-overlapping
7676,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003874070.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008261839.1), ",4070922,4072619,1697,1,60.04714201532116,60.04714201532116,60.04714201532116,60.04714201532116
7680,CDS,"product (acyltransferase), transl_table (11), protein_id (ref|WP_010950058.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010950058.1), ",4074006,4075232,1226,3,29.56769983686786,27.67808591625884,82.87112561174551,82.87112561174551
7682,CDS,"product (phosphotriesterase), transl_table (11), protein_id (ref|WP_003874067.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009979649.1), ",4075263,4076243,980,1,15.71428571428571,15.71428571428571,15.71428571428571,15.71428571428571
7684,CDS,"product (acyl-CoA dehydrogenase), transl_table (11), protein_id (ref|WP_003874066.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_214745.1), ",4076369,4078078,1709,1,7.665301345816267,7.665301345816267,7.665301345816267,7.665301345816267
7688,CDS,"product (TetR/AcrR family transcriptional regulator), transl_table (11), protein_id (ref|WP_003874065.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_214746.1), ",4079497,4080180,683,2,52.85505124450952,47.43777452415813,52.85505124450952,52.85505124450952
7696,CDS,"product (acetolactate synthase large subunit), transl_table (11), protein_id (ref|WP_073578920.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003879128.1), ",4082795,4084324,1529,1,9.548724656638326,9.548724656638326,9.548724656638326,9.548724656638326
7718,CDS,"product (DUF3367 domain-containing protein), transl_table (11), protein_id (ref|WP_003879140.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003879140.1), ",4097102,4101283,4181,9,35.43809296021686,10.5796061548274,71.84883999043291,71.84883999043291
7722,CDS,"product (DUF2613 domain-containing protein), transl_table (11), protein_id (ref|WP_003874045.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003874045.1), ",4101622,4101822,200,1,73.0,73.0,73.0,73.0
7726,CDS,"product (TetR/AcrR family transcriptional regulator), transl_table (11), protein_id (ref|WP_003874043.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003874043.1), ",4103173,4103820,647,1,36.93972179289026,36.93972179289026,36.93972179289026,36.93972179289026
7728,CDS,"product (chloride ion channel protein), transl_table (11), protein_id (ref|WP_003874042.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_016705795.1), ",4103846,4105099,1253,3,27.73343974461293,31.33812184091514,64.1660015961692,64.1660015961692
7746,CDS,"product (fumarate reductase/succinate dehydrogenase flavoprotein subunit), transl_table (11), protein_id (ref|WP_003874033.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008261758.1), ",4113848,4115791,1943,1,7.205352547606794,7.205352547606794,7.205352547606793,7.205352547606793
7754,CDS,"product (nitrite reductase large subunit), EC_number (1.7.1.15), transl_table (11), protein_id (ref|WP_010950068.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010950068.1), ",4117914,4120481,2567,1,10.24542267238021,10.24542267238021,10.24542267238021,10.24542267238021
7760,CDS,"product (sirohydrochlorin chelatase), transl_table (11), protein_id (ref|WP_003874026.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014383445.1), ",4121363,4122136,773,1,20.18111254851229,20.18111254851229,20.18111254851229,20.18111254851229
7768,CDS,"product (carboxyltransferase domain-containing protein), transl_table (11), protein_id (ref|WP_085978607.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014712499.1), ",4126099,4126767,668,1,74.10179640718563,74.10179640718563,74.10179640718563,74.10179640718563
7774,CDS,"product (NarK/NasA family nitrate transporter), transl_table (11), protein_id (ref|WP_003879150.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014383439.1), ",4128804,4130195,1391,1,15.95974119338605,15.95974119338605,15.95974119338605,15.95974119338605
7776,CDS,"product (DNA polymerase domain-containing protein), transl_table (11), protein_id (ref|WP_010950074.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003874017.1), ",4130192,4131472,1280,1,16.5625,16.5625,16.5625,16.5625
7780,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_015632555.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009954758.1), ",4133212,4133577,365,1,93.69863013698631,93.69863013698631,93.6986301369863,93.6986301369863
7782,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_080505404.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009299848.1), ",4134241,4134564,323,1,26.31578947368421,26.31578947368421,26.31578947368421,26.31578947368421
7786,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003874013.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014385973.1), ",4136862,4137992,1130,2,21.85840707964602,16.63716814159292,21.85840707964602,21.85840707964602
7794,CDS,"product (acyltransferase), transl_table (11), protein_id (ref|WP_010950078.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003879155.1), ",4140311,4141786,1475,1,23.52542372881356,23.52542372881356,23.52542372881356,23.52542372881356
7796,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003879156.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014385968.1), ",4141789,4143144,1355,2,71.07011070110701,43.61623616236162,71.07011070110701,71.07011070110701
7800,CDS,"product (DUF2236 domain-containing protein), transl_table (11), protein_id (ref|WP_003874005.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014381375.1), ",4143893,4144801,908,1,16.07929515418502,16.07929515418502,16.07929515418502,16.07929515418502
7804,CDS,"product (PPE family protein), transl_table (11), protein_id (ref|WP_010950080.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010950080.1), ",4145871,4147427,1556,2,9.125964010282777,9.061696658097688,9.125964010282777,9.125964010282777
7806,CDS,"product (iron ABC transporter permease), transl_table (11), protein_id (ref|WP_019305717.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_019305717.1), ",4147485,4148459,974,4,49.33264887063655,24.92299794661191,66.63244353182752,66.63244353182752
7808,CDS,"product (ABC transporter ATP-binding protein), transl_table (11), protein_id (ref|WP_003876873.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003874000.1), ",4148450,4149265,815,1,15.58282208588957,15.58282208588957,15.58282208588957,15.58282208588957
7810,CDS,"product (ABC transporter substrate-binding protein), transl_table (11), protein_id (ref|WP_003873998.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873998.1), ",4149262,4150299,1037,1,54.86981677917069,54.86981677917069,54.86981677917068,54.86981677917068
7828,CDS,"product (PPE family protein), transl_table (11), protein_id (ref|WP_010950084.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010950084.1), ",4159503,4161017,1514,1,12.87978863936592,12.87978863936592,12.87978863936592,12.87978863936592
7832,CDS,"product (MFS transporter), transl_table (11), protein_id (ref|WP_019305719.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_019305719.1), ",4161827,4163308,1481,1,12.22147197839298,12.22147197839298,12.22147197839298,12.22147197839298
7834,CDS,"product (non-ribosomal peptide synthetase), transl_table (11), protein_id (ref|WP_010950086.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010950086.1), ",4163490,4172696,9206,5,66.3480338909407,7.012817727568978,66.34803389094068,66.34803389094068
7850,CDS,"product (IS110 family transposase), transl_table (11), protein_id (ref|WP_010950091.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010950091.1), ",4183576,4184784,1208,1,10.43046357615894,10.43046357615894,10.43046357615894,10.43046357615894
7866,CDS,"product (LLM class F420-dependent oxidoreductase), transl_table (11), protein_id (ref|WP_003876849.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003876849.1), ",4194099,4194959,860,1,19.53488372093023,19.53488372093023,19.53488372093023,19.53488372093023
7872,CDS,"product (IS256-like element IS1311 family transposase), transl_table (11), protein_id (ref|WP_010948736.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011777840.1), ",4197143,4198378,1235,1,29.55465587044534,29.55465587044534,29.55465587044534,29.55465587044534
7882,CDS,"product (type I polyketide synthase), transl_table (11), protein_id (ref|WP_040963265.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_019305992.1), ",4202547,4208813,6266,1,5.282476859240345,5.282476859240345,5.282476859240345,5.282476859240345
7884,CDS,"product (PPE family protein), transl_table (11), protein_id (ref|WP_003879168.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873960.1), ",4209263,4210879,1616,2,12.80940594059406,12.46905940594059,12.80940594059406,12.80940594059406
7902,CDS,"product (ANTAR domain-containing protein), transl_table (11), protein_id (ref|WP_003879173.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873952.1), ",4215338,4215601,263,1,46.7680608365019,46.7680608365019,46.7680608365019,46.7680608365019
7916,CDS,"product (SAM-dependent methyltransferase), EC_number (2.1.1.-), transl_table (11), protein_id (ref|WP_003879177.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003879177.1), ",4220453,4221061,608,1,26.48026315789473,26.48026315789473,26.48026315789474,26.48026315789474
7920,CDS,"product (type VII secretion protein EccB), transl_table (11), protein_id (ref|WP_003879179.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008261687.1), ",4223284,4224903,1619,2,14.88573193329216,14.51513279802347,14.88573193329216,14.88573193329216
7922,CDS,"product (type VII secretion protein EccC), transl_table (11), protein_id (ref|WP_010950107.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873943.1), ",4224900,4228889,3989,1,5.264477312609676,5.264477312609676,5.264477312609676,5.264477312609676
7926,CDS,"product (PPE family protein), transl_table (11), protein_id (ref|WP_003873940.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873940.1), ",4229204,4230685,1481,4,20.76299797434166,14.58474004051317,65.15867656988522,65.15867656988522
7932,CDS,"product (ESX secretion-associated protein EspG), transl_table (11), protein_id (ref|WP_003879186.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873937.1), ",4231394,4232275,881,1,16.57207718501703,16.57207718501703,16.57207718501703,16.57207718501703
7936,CDS,"product (type VII secretion system ESX-3 serine protease mycosin MycP3), transl_table (11), protein_id (ref|WP_003879189.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873935.1), ",4233776,4235182,1406,3,59.24608819345661,24.96443812233285,92.2475106685633,92.2475106685633
7938,CDS,"product (type VII secretion protein EccE), transl_table (11), pseudo, note (frameshifted), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011726294.1), ",4235179,4236172,993,1,57.60322255790534,57.60322255790534,57.60322255790534,57.60322255790534
7940,CDS,"product (abhydrolase domain-containing 18), transl_table (11), protein_id (ref|WP_003879191.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_016705767.1), ",4236162,4237361,1199,2,21.60133444537114,21.60133444537114,73.1442869057548,73.1442869057548
7942,CDS,"product (trans-aconitate methyltransferase), transl_table (11), pseudo, note (catalyzes the formation of (E)-3-(methoxycarbonyl)pent-2-enedioate and S-adenosyl-L-homocysteine from S-adenosyl-L-methionine and trans-aconitate; frameshifted), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011726292.1), ",4237531,4238312,781,2,21.25480153649168,21.25480153649168,91.0371318822023,91.0371318822023
7946,CDS,"product (5,6-dimethylbenzimidazole synthase), EC_number (1.13.11.79), transl_table (11), protein_id (ref|WP_003879193.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_016705766.1), ",4239968,4240627,659,1,33.99089529590288,33.99089529590288,33.99089529590288,33.99089529590288
7954,CDS,"product (L,D-transpeptidase), transl_table (11), protein_id (ref|WP_003879195.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_214823.1), ",4242236,4242895,659,1,46.58573596358118,46.58573596358118,46.58573596358119,46.58573596358119
7958,CDS,"product (TetR/AcrR family transcriptional regulator), transl_table (11), protein_id (ref|WP_003879197.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009979538.1), ",4243383,4244003,620,1,38.70967741935484,38.70967741935484,38.70967741935484,38.70967741935484
7960,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003879198.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009979537.1), ",4244042,4245268,1226,2,25.36704730831974,17.82218597063622,25.36704730831974,25.36704730831974
7962,CDS,"product (Hsp70 family protein), transl_table (11), protein_id (ref|WP_010950113.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014381351.1), ",4245425,4247386,1961,3,52.52422233554309,37.49787523372429,52.52422233554309,52.52422233554309
7964,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_015632718.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011726286.1), ",4247534,4248922,1388,6,76.0806916426513,58.5734870317003,76.0806916426513,76.0806916426513
7966,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003879203.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003879203.1), ",4248988,4249374,386,1,74.35233160621762,74.35233160621762,74.35233160621762,74.35233160621762
7968,CDS,"product (DUF3060 domain-containing protein), transl_table (11), protein_id (ref|WP_003873918.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873918.1), ",4249378,4250040,662,1,25.98187311178248,25.98187311178248,25.98187311178248,25.98187311178248
7978,CDS,"product (GAP family protein), transl_table (11), protein_id (ref|WP_003879205.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008261616.1), ",4254011,4254685,674,3,55.19287833827893,33.72898120672602,55.19287833827893,55.19287833827893
7980,CDS,"product (GAP family protein), transl_table (11), protein_id (ref|WP_009979523.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873912.1), ",4254737,4255408,671,1,25.93144560357675,25.93144560357675,25.93144560357675,25.93144560357675
7996,CDS,"product (IS110 family transposase), transl_table (11), protein_id (ref|WP_010950120.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010950120.1), ",4261310,4262791,1481,1,69.07494935854153,69.07494935854153,69.07494935854153,69.07494935854153
8016,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_040963266.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008261589.1), ",4269454,4271511,2057,3,41.75984443364122,9.090909090909092,69.81040350024307,69.81040350024307
8018,CDS,"product (hypothetical protein), transl_table (11), pseudo, note (frameshifted), inference (COORDINATES: similar to AA sequence:RefSeq:WP_019699564.1), ",4271757,4273209,1452,7,69.18044077134985,31.39512003148366,87.87878787878788,87.87878787878788
8020,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003873890.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873890.1), ",4273382,4274500,1118,6,90.4293381037567,68.33631484794275,90.4293381037567,90.4293381037567
8022,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_042632876.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008261584.1), ",4274696,4276024,1328,7,79.89457831325302,62.24182444061962,79.894578313253,79.894578313253
8036,CDS,"product (4Fe-4S dicluster domain-containing protein), transl_table (11), protein_id (ref|WP_033709803.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014383414.1), ",4282320,4285187,2867,3,30.5197070108127,5.848157191024299,56.05162190442972,56.05162190442972
8038,CDS,"product (Hsp70 family protein), transl_table (11), protein_id (ref|WP_031351347.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008261565.1), ",4285426,4287114,1688,2,68.95734597156398,30.3021327014218,68.95734597156398,68.95734597156398
8040,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_019305613.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873880.1), ",4287178,4287804,626,1,23.00319488817891,23.00319488817891,23.00319488817891,23.00319488817891
8042,CDS,"product (sugar porter family MFS transporter), transl_table (11), protein_id (ref|WP_073578815.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009979487.1), ",4288270,4289631,1361,1,12.78471711976488,12.78471711976488,12.78471711976488,12.78471711976488
8044,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003873878.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873878.1), ",4289922,4290542,620,1,30.32258064516129,30.32258064516129,30.32258064516129,30.32258064516129
8048,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_085978853.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009936037.1), ",4293335,4293889,554,2,37.18411552346571,29.87364620938628,37.18411552346571,37.18411552346571
8058,CDS,"product (molecular chaperone DnaJ), transl_table (11), protein_id (ref|WP_003879233.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_854023.1), ",4298156,4299334,1178,3,23.68421052631579,13.75212224108659,23.68421052631579,23.68421052631579
8060,CDS,"product (MerR family transcriptional regulator), transl_table (11), protein_id (ref|WP_003879234.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003879234.1), ",4299334,4299729,395,1,97.21518987341771,97.21518987341771,97.21518987341773,97.21518987341773
8064,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003873868.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011726262.1), ",4304265,4305038,773,1,45.53686934023286,45.53686934023286,45.53686934023286,45.53686934023286
8066,CDS,"product (polyprenyl synthetase family protein), transl_table (11), protein_id (ref|WP_003879236.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011559710.1), ",4305038,4306222,1184,2,34.45945945945946,34.29054054054054,34.45945945945946,34.45945945945946
8070,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003873865.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011726259.1), ",4306674,4306943,269,1,52.41635687732342,52.41635687732342,52.41635687732342,52.41635687732342
8072,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_019305867.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_019305867.1), ",4306940,4307962,1022,1,31.80039138943249,31.80039138943249,31.80039138943248,31.80039138943248
8076,CDS,"product (FAD-dependent oxidoreductase), transl_table (11), protein_id (ref|WP_003879238.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003879238.1), ",4308353,4311433,3080,5,62.17532467532467,7.824675324675324,62.17532467532467,62.17532467532467
8080,CDS,"product (2-polyprenylphenol hydroxylase), transl_table (11), protein_id (ref|WP_003873859.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_214899.1), ",4312318,4313499,1181,1,10.83827265029636,10.83827265029636,10.83827265029636,10.83827265029636
8084,CDS,"product (ATP-dependent chaperone ClpB), transl_table (11), protein_id (ref|WP_003879241.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_005624268.1), ",4314152,4316698,2546,2,18.14611154752553,18.04791830322074,18.14611154752553,18.14611154752553
8088,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003873856.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_007768592.1), ",4318151,4319023,872,1,18.46330275229358,18.46330275229358,18.46330275229358,18.46330275229358
8090,CDS,"product (SDR family oxidoreductase), transl_table (11), protein_id (ref|WP_003879245.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011726254.1), ",4319080,4319853,773,2,20.18111254851229,19.46959896507115,20.18111254851229,20.18111254851229
8094,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003873853.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873853.1), ",4320410,4321291,881,1,25.31214528944382,25.31214528944382,25.31214528944381,25.31214528944381
8102,CDS,"product (membrane protein), transl_table (11), protein_id (ref|WP_003873849.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014943039.1), ",4324541,4325233,692,1,10.69364161849711,10.69364161849711,10.69364161849711,10.69364161849711
8106,CDS,"product (DUF3151 domain-containing protein), transl_table (11), protein_id (ref|WP_003879249.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_008261488.1), ",4326276,4326689,413,1,41.64648910411623,41.64648910411623,41.64648910411622,41.64648910411622
8112,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003879252.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014712480.1), ",4328425,4329075,650,3,57.53846153846154,43.23076923076923,57.53846153846154,57.53846153846154
8114,CDS,"product (histidine phosphatase family protein), transl_table (11), protein_id (ref|WP_003879253.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_016705738.1), ",4329372,4330313,941,1,19.23485653560043,19.23485653560043,19.23485653560043,19.23485653560043
8120,CDS,"product (formate-dependent phosphoribosylglycinamide formyltransferase), EC_number (2.1.2.-), transl_table (11), protein_id (ref|WP_003873840.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873840.1), ",4332408,4333670,1262,3,94.92868462757528,59.13893291072372,94.92868462757528,94.92868462757528
8124,CDS,"product (O-succinylhomoserine sulfhydrylase), transl_table (11), protein_id (ref|WP_003873838.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873838.1), ",4334202,4335428,1226,1,9.624796084828711,9.624796084828711,9.624796084828711,9.624796084828711
8138,CDS,"product (SDR family oxidoreductase), transl_table (11), protein_id (ref|WP_003873831.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873831.1), ",4341338,4342084,746,1,23.19034852546917,23.19034852546917,23.19034852546917,23.19034852546917
8154,CDS,"product (DUF1501 domain-containing protein), transl_table (11), protein_id (ref|WP_003873823.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011726228.1), ",4349074,4350258,1184,2,17.94763513513514,17.94763513513514,62.66891891891892,62.66891891891892
8158,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003873821.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873821.1), ",4351843,4352253,410,1,26.58536585365854,26.58536585365854,26.58536585365854,26.58536585365854
8164,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003873818.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_019730769.1), ",4355816,4356679,863,1,16.8018539976825,16.8018539976825,16.8018539976825,16.8018539976825
8174,CDS,"product (thiamine phosphate synthase), EC_number (2.5.1.3), transl_table (11), protein_id (ref|WP_003879273.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009979403.1), ",4362235,4362906,671,1,79.73174366616989,79.73174366616989,79.73174366616989,79.73174366616989
8175,regulatory,"note (TPP riboswitch), bound_moiety (thiamine pyrophosphate), inference (COORDINATES: nucleotide motif:Rfam:12.0:RF00059), inference (COORDINATES: profile:INFERNAL:1.1.1), regulatory_class (riboswitch), db_xref (RFAM:RF00059), ",4362946,4363055,109,1,100.0,100.0,100.0,100.0
8177,CDS,"product (glycine oxidase ThiO), EC_number (1.4.3.19), transl_table (11), protein_id (ref|WP_003879274.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_019731333.1), ",4363047,4364063,1016,1,91.43700787401575,91.43700787401575,91.43700787401575,91.43700787401575
8181,CDS,"product (thiazole synthase), transl_table (11), protein_id (ref|WP_003873810.1|), note (functions in thiamine (vitamin B1) biosynthesis; in Bacillus subtilis this enzyme catalyzes the formation of thiazole from dehydroxyglycine and 1-deoxy-D-xylulose-5-phosphate and ThiS-thiocarboxylate), inference (COORDINATES: similar to AA sequence:RefSeq:NP_854088.1), ",4364303,4365061,758,1,20.58047493403694,20.58047493403694,20.58047493403694,20.58047493403694
8193,CDS,"product (M28 family peptidase), transl_table (11), protein_id (ref|WP_010950160.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010950160.1), ",4368100,4369596,1496,1,12.5668449197861,12.5668449197861,12.5668449197861,12.5668449197861
8195,CDS,"product (M28 family peptidase), transl_table (11), protein_id (ref|WP_003873803.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873803.1), ",4369593,4371065,1472,3,40.76086956521739,27.76268115942029,40.76086956521739,40.76086956521739
8205,CDS,"product (bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase), EC_number (2.7.1.49), EC_number (2.7.4.7), transl_table (11), protein_id (ref|WP_003879278.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009979389.1), ",4374635,4375483,848,1,24.88207547169811,24.88207547169811,24.88207547169811,24.88207547169811
8218,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_015632728.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_015632728.1), ",4379294,4380091,797,4,95.23212045169385,24.46675031367629,95.23212045169385,95.23212045169385
8220,CDS,"product (peptide deformylase), EC_number (3.5.1.88), transl_table (11), protein_id (ref|WP_003873791.1|), inference (COORDINATES: similar to AA sequence:RefSeq:NP_214943.1), ",4380091,4380684,593,1,18.71838111298482,18.71838111298482,18.71838111298482,18.71838111298482
8236,CDS,"product (DUF2867 domain-containing protein), transl_table (11), protein_id (ref|WP_003879282.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003879282.1), ",4385959,4386741,782,2,64.9616368286445,50.06393861892583,64.9616368286445,64.9616368286445
8238,CDS,"product (TetR/AcrR family transcriptional regulator), transl_table (11), protein_id (ref|WP_003873782.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009979370.1), ",4386763,4387359,596,1,27.85234899328859,27.85234899328859,27.85234899328859,27.85234899328859
8240,CDS,"product (AAA family ATPase), transl_table (11), protein_id (ref|WP_003873781.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_009979369.1), ",4387333,4389501,2168,2,26.29151291512915,19.37269372693727,26.29151291512915,26.29151291512915
8246,CDS,"product (MFS transporter), transl_table (11), protein_id (ref|WP_050750058.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003873778.1), ",4391101,4392312,1211,5,94.96284062758052,66.37489677952105,94.96284062758052,94.96284062758052
8248,CDS,"product (molybdopterin molybdotransferase MoeA), transl_table (11), protein_id (ref|WP_010950169.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010950169.1), ",4392319,4393524,1205,1,15.0207468879668,15.0207468879668,15.0207468879668,15.0207468879668
8254,CDS,"product (aminopeptidase P family protein), transl_table (11), protein_id (ref|WP_003873774.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_011726200.1), ",4395035,4395727,692,1,29.76878612716763,29.76878612716763,29.76878612716763,29.76878612716763
8258,CDS,"product (DUF559 domain-containing protein), transl_table (11), protein_id (ref|WP_010950173.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_010950173.1), ",4397786,4398586,800,1,29.0,29.0,29.0,29.0
8270,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|WP_003879290.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_003879290.1), ",4402638,4403486,848,1,100.0,100.0,100.0,100.0
8272,CDS,"product (cytochrome c biogenesis protein DipZ), transl_table (11), protein_id (ref|WP_015632732.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_014381248.1), ",4403473,4405203,1730,3,38.61271676300578,34.99036608863198,38.61271676300578,38.61271676300578
8286,CDS,"product (S9 family peptidase), transl_table (11), protein_id (ref|WP_003879294.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_016705722.1), ",4411265,4413304,2039,1,8.043158410985777,8.043158410985777,8.043158410985777,8.043158410985777
8316,CDS,"product (DUF445 domain-containing protein), transl_table (11), protein_id (ref|WP_040963267.1|), inference (COORDINATES: similar to AA sequence:RefSeq:WP_019731561.1), ",4426476,4427807,1331,2,35.31179564237416,24.45529676934636,35.31179564237416,35.31179564237416
