,Feature,Info,Feature start,Feature end,Feature size,Rloops count,Average coverage all Rloops - overlapping,Average coverage all Rloops - non-overlapping,Overall coverage of Rloops - overlapping,Overall coverage of Rloops - non-overlapping
6564,CDS,"product (diacyglycerol O-acyltransferase), transl_table (11), protein_id (ref|NP_217603.1|), note (triacylglycerol synthase), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3452925,3454343,1418,1,12.90550070521862,12.90550070521862,12.90550070521862,12.90550070521862
6572,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217607.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3459116,3460807,1691,2,20.69781194559432,19.16026020106446,20.69781194559432,20.69781194559432
6578,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217610.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3462761,3463891,1130,1,15.39823008849558,15.39823008849558,15.39823008849558,15.39823008849558
6608,CDS,"product (alkyldihydroxyacetonephosphate synthase), transl_table (11), protein_id (ref|NP_217623.1|), note (alkyl-DHAP synthase (alkylglycerone-phosphate synthase)), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3475378,3476961,1583,1,14.5925457991156,14.5925457991156,14.5925457991156,14.5925457991156
6641,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217638.1|), note (This region is a possible MT-complex-specific genomic island (See Becq et al., 2007 PMID:17545187).), ",3488089,3488559,470,1,57.87234042553191,57.87234042553191,57.87234042553192,57.87234042553192
6643,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217639.1|), note (This region is a possible MT-complex-specific genomic island (See Becq et al., 2007 PMID:17545187).), ",3488569,3489063,494,1,36.43724696356275,36.43724696356275,36.43724696356275,36.43724696356275
6647,CDS,"product (PPE family protein PPE49), transl_table (11), protein_id (ref|YP_177932.1|), note (Member of the Mycobacterium tuberculosis PPE family. This region is a possible MT-complex-specific genomic island (See Becq et al., 2007 PMID:17545187).), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",3490476,3491651,1175,2,100.0,55.78723404255319,100.0,100.0
6653,misc_feature,"pseudo, note (This ORF corresponds to a fusion of MTCY164.38 and MTCY164.39c. Has in-frame amber stop codon), pseudogene (unknown), ",3493168,3494181,1013,2,30.70088845014808,30.70088845014808,95.16288252714709,95.16288252714709
6668,CDS,"product (PPE family protein PPE51), transl_table (11), protein_id (ref|YP_177935.1|), note (Member of the Mycobacterium tuberculosis PPE protein family), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3501794,3502936,1142,1,16.90017513134851,16.90017513134851,16.90017513134851,16.90017513134851
6672,CDS,"product (histidinol-phosphatase), transl_table (11), protein_id (ref|NP_217653.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (DESCRIPTION:Gene expression, mutation analysis[PMID:20167072]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00629), ",3503393,3504175,782,1,30.81841432225064,30.81841432225064,30.81841432225064,30.81841432225064
6692,CDS,"product (NADH-quinone oxidoreductase subunit C), transl_table (11), protein_id (ref|NP_217663.1|), note (NuoC (NADH dehydrogenase I subunit C)), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3512628,3513338,710,1,23.23943661971831,23.23943661971831,23.23943661971831,23.23943661971831
6696,CDS,"product (NADH-quinone oxidoreductase subunit E), transl_table (11), protein_id (ref|NP_217665.1|), note (NuoE (NADH dehydrogenase I subunit E)), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3514657,3515415,758,2,34.03693931398417,28.62796833773087,34.03693931398417,34.03693931398417
6700,CDS,"product (NADH-quinone oxidoreductase subunit G), transl_table (11), protein_id (ref|NP_217667.1|), note (NuoG (NADH dehydrogenase I subunit G) Contains respiratory-chain NADH dehydrogenase 75 kDa subunit signature 2 (PS00642). Belongs to the complex I 75 KDA subunit family. Cofactor: may bind two 4FE-4S cluster and one 2FE-2S cluster.), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00642), ",3516746,3519166,2420,2,44.83471074380165,8.71900826446281,44.83471074380165,44.83471074380165
6706,CDS,"product (NADH-quinone oxidoreductase subunit J), transl_table (11), protein_id (ref|NP_217670.1|), note (NuoJ (NADH dehydrogenase I subunit J)), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3521139,3521927,788,1,15.35532994923858,15.35532994923858,15.35532994923858,15.35532994923858
6712,CDS,"product (NADH-quinone oxidoreductase subunit M), transl_table (11), protein_id (ref|NP_217673.1|), note (NuoM (NADH dehydrogenase I subunit M)), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3524132,3525793,1661,1,8.789885611077663,8.789885611077663,8.789885611077665,8.789885611077665
6716,CDS,"product (PPE family protein PPE53), transl_table (11), protein_id (ref|YP_177937.1|), note (Member of the Mycobacterium tuberculosis PPE protein family), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",3527391,3529163,1772,2,48.98419864559819,48.98419864559819,48.98419864559819,48.98419864559819
6734,CDS,"product (aminoglycoside phosphotransferase), transl_table (11), protein_id (ref|NP_217684.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), experiment (EXISTENCE:Protein crystalography[PMID:21543877]), ",3536102,3537238,1136,1,20.59859154929578,20.59859154929578,20.59859154929578,20.59859154929578
6738,CDS,"product (flavin-containing monoamine oxidase), transl_table (11), protein_id (ref|NP_217686.1|), note (AofH (amine oxidase) (MAO)), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3538505,3539851,1346,2,18.49925705794948,16.53046062407132,18.49925705794948,18.49925705794948
6748,CDS,"product (amidase), transl_table (11), protein_id (ref|NP_217691.1|), note (aminohydrolase. This region is a possible MT-complex-specific genomic island (See Becq et al., 2007 PMID:17545187).), inference (protein motif:PROSITE:PS00017), ",3542860,3544347,1487,1,15.40013449899126,15.40013449899126,15.40013449899126,15.40013449899126
6750,CDS,"product (epoxide hydrolase MesT), transl_table (11), protein_id (ref|YP_177938.1|), note (epoxide hydratase (arene-oxide hydratase) This region is a possible MT-complex-specific genomic island (See Becq et al., 2007 PMID:17545187).), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3544344,3545300,956,2,57.74058577405857,16.52719665271967,57.74058577405858,57.74058577405858
6760,CDS,"product (ribonuclease VapC45), transl_table (11), protein_id (ref|NP_217696.1|), note (This region is a possible MT-complex-specific genomic island (See Becq et al., 2007 PMID:17545187).), ",3549254,3549688,434,1,99.07834101382488,99.07834101382488,99.07834101382488,99.07834101382488
6792,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217708.1|), ",3559563,3560024,461,1,38.17787418655097,38.17787418655097,38.17787418655097,38.17787418655097
6818,CDS,"product (ATP-dependent DNA helicase), transl_table (11), protein_id (ref|NP_217718.1|), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), ",3577033,3580200,3167,3,16.46668771708241,6.851910325228924,56.07830754657405,56.07830754657405
6826,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217721.1|), note (A core mycobacterial gene; conserved in mycobacterial strains (See Marmiesse et al., 2004 PMID:14766927).), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3581627,3582505,878,1,40.09111617312072,40.09111617312072,40.09111617312073,40.09111617312073
6836,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217725.1|), note (A core mycobacterial gene; conserved in mycobacterial strains (See Marmiesse et al., 2004 PMID:14766927).), ",3586274,3586834,560,1,21.07142857142857,21.07142857142857,21.07142857142857,21.07142857142857
6840,CDS,"product (ATP-dependent RNA helicase RhlE), transl_table (11), protein_id (ref|NP_217727.1|), inference (protein motif:PROSITE:PS00017), inference (protein motif:PROSITE:PS00039), ",3587798,3589381,1583,4,32.97536323436513,26.94251421351863,32.97536323436513,32.97536323436513
6849,CDS,"product (isochorismate synthase), transl_table (11), protein_id (ref|NP_217731.1|), note (isochorismate hydroxymutase (enterochelin biosynthesis)), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3592254,3593372,1118,1,46.15384615384615,46.15384615384615,46.15384615384615,46.15384615384615
6866,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217738.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",3598353,3598904,551,3,92.19600725952813,88.1427707199032,92.19600725952813,92.19600725952813
6872,CDS,"product (GCN5-like N-acetyltransferase), transl_table (11), protein_id (ref|NP_217742.1|), ",3601016,3602440,1424,1,16.85393258426966,16.85393258426966,16.85393258426966,16.85393258426966
6878,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217745.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00017), ",3604726,3605718,992,3,32.15725806451613,26.98252688172043,32.15725806451613,32.15725806451613
6880,CDS,"product (stearoyl-CoA 9-desaturase), transl_table (11), protein_id (ref|YP_177948.1|), note (delta(6)-desaturase), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (DESCRIPTION:Gene expression, mutation analysis[PMID:14559907]), experiment (EXISTENCE:Mass spectrometry[PMID:14532352]), ",3605751,3607034,1283,1,10.83398285268901,10.83398285268901,10.83398285268901,10.83398285268901
6882,CDS,"product (stearoyl-CoA 9-desaturase electron transfer protein), transl_table (11), protein_id (ref|NP_217747.1|), experiment (DESCRIPTION:Gene expression, mutation analysis[PMID:17087501]), ",3607112,3608254,1142,3,45.18388791593695,19.4687682428488,70.84063047285464,70.84063047285464
6899,CDS,"product (transmembrane transport protein), transl_table (11), protein_id (ref|NP_217756.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), inference (protein motif:PROSITE:PS00216), inference (protein motif:PROSITE:PS00889), ",3614457,3617603,3146,1,15.57533375715194,15.57533375715194,15.57533375715194,15.57533375715194
6905,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217759.1|), inference (protein motif:PROSITE:PS00103), ",3621570,3622211,641,1,24.02496099843994,24.02496099843994,24.02496099843994,24.02496099843994
6909,CDS,"product (lipoprotein LpqB), transl_table (11), protein_id (ref|NP_217761.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00013), ",3623159,3624910,1751,1,17.01884637350086,17.01884637350086,17.01884637350086,17.01884637350086
6934,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217773.1|), note (A core mycobacterial gene; conserved in mycobacterial strains (See Marmiesse et al., 2004 PMID:14766927).), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3636275,3637315,1040,2,23.94230769230769,22.64423076923077,23.94230769230769,23.94230769230769
6962,CDS,"product (manganese/zinc-exporting P-type ATPase), transl_table (11), protein_id (ref|NP_217787.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (DESCRIPTION:Gene expression, mutation analysis, protein purification and characterization[PMID:23482562]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00154), ",3650526,3652682,2156,1,8.85899814471243,8.85899814471243,8.85899814471243,8.85899814471243
6964,CDS,"product (integral membrane protein), transl_table (11), protein_id (ref|NP_217788.1|), ",3652679,3653347,668,2,71.8562874251497,24.85029940119761,71.8562874251497,71.8562874251497
6972,CDS,"product (5-(carboxyamino)imidazole ribonucleotide mutase), transl_table (11), protein_id (ref|NP_217792.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3658114,3658638,524,1,91.79389312977099,91.79389312977099,91.79389312977099,91.79389312977099
6983,CDS,"product (propionyl-CoA carboxylase subunit beta), transl_table (11), protein_id (ref|NP_217797.1|), note (pccase (propanoyl-CoA:carbon dioxide ligase)), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3662062,3663708,1646,1,17.37545565006075,17.37545565006075,17.37545565006075,17.37545565006075
6987,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217799.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3664219,3664887,668,1,27.39520958083833,27.39520958083833,27.39520958083832,27.39520958083832
7011,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|YP_177954.1|), ",3675186,3675995,809,2,27.19406674907293,27.19406674907293,27.19406674907293,27.19406674907293
7015,CDS,"product (ATP-dependent helicase), transl_table (11), protein_id (ref|NP_217813.1|), note (Lhr (large helicase-related protein)), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), inference (protein motif:PROSITE:PS00017), ",3676775,3681316,4541,2,38.09733538868091,4.745650737722968,38.09733538868091,38.09733538868091
7019,CDS,"product (esterase LpqC), transl_table (11), protein_id (ref|NP_217815.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3682110,3683024,914,1,30.30634573304157,30.30634573304157,30.30634573304157,30.30634573304157
7021,CDS,"product (arylsulfatase AtsB), transl_table (11), protein_id (ref|NP_217816.1|), note (aryl-sulfate sulphohydrolase (sulfatase)), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00523), inference (protein motif:PROSITE:PS01095), ",3683051,3685963,2912,2,7.520604395604395,7.520604395604395,7.520604395604396,7.520604395604396
7027,CDS,"product (glycerol-3-phosphate dehydrogenase), transl_table (11), protein_id (ref|NP_217819.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00978), ",3687685,3689442,1757,1,10.64314171883893,10.64314171883893,10.64314171883893,10.64314171883893
7039,CDS,"product (phosphomannomutase PmmB), transl_table (11), protein_id (ref|NP_217825.1|), note (phosphomannose mutase), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), inference (protein motif:PROSITE:PS00710), ",3694864,3696468,1604,1,13.40399002493766,13.40399002493766,13.40399002493766,13.40399002493766
7083,mobile_element,"note (IS1547-2, len: 1086 nt. Region corresponding to Insertion sequence IS1547, positions 1982 3067 in EM_NEW:MTY13470.), mobile_element_type (insertion sequence:IS1547-2), ",3711737,3712822,1085,1,62.21198156682027,62.21198156682027,62.21198156682028,62.21198156682028
7085,CDS,"product (transposase fusion protein), transl_table (11), protein_id (ref|NP_217844.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3711749,3713461,1712,1,43.51635514018692,43.51635514018692,43.51635514018692,43.51635514018692
7091,CDS,"product (penicillin-binding protein DacB), transl_table (11), protein_id (ref|NP_217847.1|), note (D-alanyl-D-alanine carboxypeptidase) (DD-peptidase) (DD-carboxypeptidase) (PBP) (DD-transpeptidase) (serine-type D-ala-D-ala carboxypeptidase) (D-amino acid hydrolase)), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3715777,3716994,1217,1,12.90057518488086,12.90057518488086,12.90057518488086,12.90057518488086
7095,CDS,"product (N-acetylglucosamine-6-phosphate deacetylase NagA), transl_table (11), protein_id (ref|NP_217849.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3718595,3719746,1151,1,9.817549956559514,9.817549956559514,9.817549956559514,9.817549956559514
7108,CDS,"product (O-acetylhomoserine sulfhydrylase), transl_table (11), protein_id (ref|NP_217857.1|), note (homocysteine synthase (O-acetylhomoserine (thiol)-lyase) (OAH sulfhydrylase) (O-acetyl-L-homoserine sulfhydrylase)), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00868), ",3726127,3727476,1349,1,13.19495922905856,13.19495922905856,13.19495922905856,13.19495922905856
7112,CDS,"product (methyltransferase), transl_table (11), protein_id (ref|NP_217859.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3728624,3729355,731,1,23.93980848153215,23.93980848153215,23.93980848153215,23.93980848153215
7114,CDS,"product (PPE family protein PPE54), transl_table (11), protein_id (ref|YP_177960.1|), note (Member of the Mycobacterium tuberculosis PPE protein family), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",3729364,3736935,7571,32,28.49406570183217,5.607746664905561,95.82617884031171,95.82617884031171
7118,CDS,"product (PE-PGRS family protein PE_PGRS50), transl_table (11), protein_id (ref|YP_177962.1|), note (Member of the Mycobacterium tuberculosis PE family, PGRS subfamily of ala-, gly-rich proteins), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",3738158,3742774,4616,17,65.31629116117851,21.36430828830666,94.28076256499133,94.28076256499133
7125,CDS,"product (PPE family protein PPE55), transl_table (11), protein_id (ref|YP_177963.1|), note (Member of the Mycobacterium tuberculosis PPE protein family), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",3743711,3753184,9473,19,24.48010134065238,3.454138354436709,94.15179985221155,94.15179985221155
7130,CDS,"product (transposase), transl_table (11), protein_id (ref|NP_217866.2|), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), ",3754293,3755237,944,2,77.4364406779661,39.51271186440678,77.4364406779661,77.4364406779661
7131,mobile_element,"note (IS1561', len: 738 nt. Insertion sequence IS1561'.), mobile_element_type (insertion sequence:IS1561'), ",3754296,3755033,737,1,78.69742198100407,78.69742198100407,78.69742198100407,78.69742198100407
7133,CDS,"product (PPE family protein PPE56), transl_table (11), protein_id (ref|YP_177964.1|), note (Member of the Mycobacterium tuberculosis PPE protein family), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",3755952,3767102,11150,40,21.0174389636273,3.310089686098654,98.52914798206278,98.52914798206278
7137,CDS,"product (oxidoreductase), transl_table (11), protein_id (ref|NP_217869.1|), ",3768222,3768593,371,2,100.0,88.544474393531,100.0,100.0
7176,CDS,"product (error-prone DNA polymerase), transl_table (11), protein_id (ref|NP_217887.3|), note (DnaE2 (DNA nucleotidyltransferase)), experiment (EXISTENCE:Gene expression[PMID:12705867]), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), ",3781501,3784740,3239,3,93.67088607594937,11.65997735926726,93.67088607594937,93.67088607594937
7206,mobile_element,"note (IS1560-2, len: 1568 nt. Possible Insertion sequence element IS_1560. Second copy in MTCY10G2 from 11273 to 12919.), mobile_element_type (insertion sequence:IS1560-2), ",3799987,3801554,1567,1,15.95405232929164,15.95405232929164,15.95405232929164,15.95405232929164
7211,CDS,"product (transposase), transl_table (11), protein_id (ref|NP_217904.1|), ",3800786,3801463,677,1,33.82570162481537,33.82570162481537,33.82570162481536,33.82570162481536
7214,CDS,"product (PE-PGRS family protein PE_PGRS52), transl_table (11), protein_id (ref|YP_177968.1|), note (Member of the M. tuberculosis PE family), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",3801653,3803848,2195,11,71.98177676537586,42.90329260716504,71.98177676537586,71.98177676537586
7216,CDS,"product (3-hydroxyacyl-thioester dehydratase HtdY), transl_table (11), protein_id (ref|NP_217906.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3803919,3804791,872,1,26.49082568807339,26.49082568807339,26.49082568807339,26.49082568807339
7226,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217911.1|), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), ",3809442,3811025,1583,9,80.22741629816804,52.60054748368078,100.0,100.0
7232,CDS,"product (GMP synthase), transl_table (11), protein_id (ref|NP_217913.1|), note (glutamine-hydrolyzing (glutamine amidotransferase) (GMP synthetase)), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (DESCRIPTION:Protein purification and characterization[PMID:22119138]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00442), ",3812501,3814078,1577,2,19.40393151553583,15.78947368421053,19.40393151553583,19.40393151553583
7260,CDS,"product (oxidoreductase), transl_table (11), protein_id (ref|NP_217927.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3828783,3829910,1127,1,13.84205856255546,13.84205856255546,13.84205856255546,13.84205856255546
7262,CDS,"product (inosine-5'-monophosphate dehydrogenase), transl_table (11), protein_id (ref|NP_217928.1|), note (imp dehydrogenase (inosinic acid dehydrogenase) (inosinate dehydrogenase) (imp oxidoreductase) (inosine-5'-monophosphate oxidoreductase) (IMPDH) (IMPD)), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00487), ",3829930,3831519,1589,2,26.11705475141598,21.80616740088106,26.11705475141598,26.11705475141598
7284,CDS,"product (tRNA threonylcarbamoyladenosine biosynthesis protein), transl_table (11), protein_id (ref|NP_217939.1|), inference (protein motif:PROSITE:PS00017), ",3839691,3840197,506,1,54.54545454545454,54.54545454545454,54.54545454545455,54.54545454545455
7286,CDS,"product (alanine racemase), transl_table (11), protein_id (ref|NP_217940.1|), experiment (DESCRIPTION:Protein purification and characterization[PMID:11267762]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3840194,3841420,1226,1,23.2463295269168,23.2463295269168,23.2463295269168,23.2463295269168
7294,CDS,"product (transposase), transl_table (11), protein_id (ref|NP_217944.1|), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), inference (protein motif:PROSITE:PS00017), ",3843885,3844640,755,2,56.158940397351,48.27814569536424,56.158940397351,56.158940397351
7295,mobile_element,"note (IS1532, len: 2083 nt. Insertion sequence IS1532.), mobile_element_type (insertion sequence:IS1532), ",3843888,3845970,2082,2,20.36503362151777,17.50720461095101,20.36503362151777,20.36503362151777
7301,CDS,"product (transposase), transl_table (11), protein_id (ref|NP_217947.1|), note (Possible IS1540 transposase), experiment (EXISTENCE:Mass spectrometry[PMID:15525680]), ",3847642,3848805,1163,2,48.92519346517627,48.36629406706793,48.92519346517627,48.92519346517627
7302,mobile_element,"note (IS1540, len: 1163 nt. Insertion sequence IS1540.), mobile_element_type (insertion sequence:IS1540), ",3847644,3848806,1162,2,48.96729776247849,48.407917383821,48.96729776247849,48.96729776247849
7309,CDS,"product (bifunctional ADP-dependent (S)-NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase), transl_table (11), protein_id (ref|NP_217950.1|), experiment (COORDINATES:Mass spectrometry[PMID:21969609]), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS01049), inference (protein motif:PROSITE:PS01050), ",3851792,3853213,1421,2,20.19704433497537,18.68402533427164,20.19704433497537,20.19704433497537
7319,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217955.1|), note (A core mycobacterial gene; conserved in mycobacterial strains (See Marmiesse et al., 2004 PMID:14766927).), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3857397,3858239,842,1,15.32066508313539,15.32066508313539,15.32066508313539,15.32066508313539
7321,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217956.1|), ",3858259,3859662,1403,1,8.481824661439772,8.481824661439772,8.481824661439772,8.481824661439772
7329,CDS,"product (50S ribosomal protein L13), transl_table (11), protein_id (ref|NP_217960.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3861947,3862390,443,3,29.34537246049662,27.38901429646351,29.34537246049661,29.34537246049661
7339,CDS,"product (ESX-4 secretion system protein EccD4), transl_table (11), protein_id (ref|NP_217965.1|), inference (protein motif:PROSITE:PS00402), ",3868352,3869755,1403,1,18.24661439771917,18.24661439771917,18.24661439771917,18.24661439771917
7343,CDS,"product (ESX-4 secretion system protein EccB4), transl_table (11), protein_id (ref|NP_217967.1|), inference (protein motif:PROSITE:PS00013), ",3871084,3872496,1412,1,14.09348441926345,14.09348441926345,14.09348441926346,14.09348441926346
7356,CDS,"product (30S ribosomal protein S4), transl_table (11), protein_id (ref|NP_217975.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), inference (protein motif:PROSITE:PS00017), inference (protein motif:PROSITE:PS00632), ",3878659,3879264,605,5,60.66115702479339,20.66115702479339,100.0,100.0
7372,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_217983.1|), note (This region is a possible MT-complex-specific genomic island (See Becq et al., 2007 PMID:17545187).), ",3883525,3884193,668,3,79.94011976047905,59.88023952095809,79.94011976047904,79.94011976047904
7373,repeat_region,"note (This region is a possible MT-complex-specific genomic island (See Becq et al., 2007).), ",3883550,3884921,1371,3,43.18016046681254,30.58594699732555,43.18016046681254,43.18016046681254
7381,CDS,"product (acetolactate synthase large subunit), transl_table (11), protein_id (ref|NP_217987.1|), note (AHAS (acetohydroxy-acid synthase large subunit) (ALS)), experiment (DESCRIPTION:Gene expression, protein purification and characterization[PMID:20884690]), experiment (EXISTENCE:Mass spectrometry[PMID:21085642]), inference (protein motif:PROSITE:PS00187), ",3887144,3888802,1658,2,15.44028950542823,13.32931242460796,15.44028950542823,15.44028950542823
7387,CDS,"product (peroxidase BpoA), transl_table (11), protein_id (ref|NP_217990.1|), note (non-haem peroxidase), ",3889948,3890733,785,1,24.71337579617834,24.71337579617834,24.71337579617834,24.71337579617834
7396,CDS,"product (PE family protein PPE60), transl_table (11), protein_id (ref|YP_177976.1|), note (Member of the Mycobacterium tuberculosis PPE protein family), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3894426,3895607,1181,4,52.58255715495343,15.98221845893311,87.21422523285351,87.21422523285351
7406,CDS,"product (hypothetical protein), transl_table (11), protein_id (ref|NP_218000.1|), experiment (EXISTENCE:Mass spectrometry[PMID:20429878]), experiment (EXISTENCE:Mass spectrometry[PMID:21920479]), ",3902150,3902812,662,1,35.80060422960725,35.80060422960725,35.80060422960725,35.80060422960725
